"","runtime","release_year","actor_name_score","studio_score","crew_member_score","target","season_autumn","season_spring","season_summer","season_winter"
"1952",98,1996,1110.11985625758,786.973095121535,1560.95987554532,0,0,0,0,1
"1953",94,2008,594.793671727987,24.812584092892,5.52792455364367,0,0,0,1,0
"1954",102,1999,682.862060656784,513.207141798676,1028.15863129459,0,0,0,0,1
"1955",98,1991,742.494808351405,593.723150730702,361.674911878156,0,0,0,1,0
"1956",124,2007,1941.21610047354,378.8334401719,3631.70956369773,0,0,0,1,0
"1958",86,2009,591.782122200833,735.411065581254,631.449275539846,0,0,0,0,1
"1959",141,2004,1016.66895848059,244.607328874502,445.812111097366,0,0,0,1,0
"1960",104,2007,910.596259086496,360.497280001079,1493.54143706178,1,0,0,1,0
"1961",96,1987,803.773300249643,586.842440071645,822.564078518118,1,0,0,1,0
"1963",127,1990,649.971673786852,1420.545749117,2229.0477108448,1,0,0,1,0
"1964",119,1998,1105.50649743368,1191.20269951952,1980.22195776939,1,0,0,1,0
"1965",97,1994,380.866087181134,736.18492745102,201.545077620251,0,0,0,0,1
"1966",127,2002,707.656416007859,610.822785236942,89.0156571222115,0,0,1,0,0
"1967",110,2007,538.892951659847,589.203216749803,239.732353725621,0,0,0,1,0
"1968",135,1995,453.318406615024,2209.9535417895,1743.90529694468,0,0,1,0,0
"1969",84,2001,642.388705922101,256.892869545971,2398.21244017243,0,0,0,1,0
"1970",191,1982,2261.12374012795,1096.17576929471,932.171464966843,1,0,0,0,1
"1972",114,1995,764.751082645211,1038.3712028796,684.605305057591,0,0,0,1,0
"1973",132,2001,1290.55829589202,600.447579566834,2011.8725487601,0,0,0,0,1
"1975",121,2003,919.36883985534,168.56999819347,3377.88271606897,1,0,0,1,0
"1976",108,2005,1004.1185479572,643.437668848434,2092.97288971598,0,0,0,0,1
"1977",108,2009,1327.90722851256,1980.34828457738,1398.95383340298,0,0,0,1,0
"1978",131,1993,678.406141381892,24.9109840876745,1168.81519987895,0,0,0,0,1
"1979",83,2005,274.244925474042,621.213980586855,429.169829825157,0,0,0,1,0
"1982",90,2001,561.009216042554,943.077256678745,461.505899473265,0,0,0,0,1
"1984",142,1999,1262.41126313399,795.734436604065,1412.37331355277,0,0,0,1,0
"1985",104,2001,1398.04056547899,142.211228409101,2772.83267048652,0,0,0,1,0
"1986",106,2001,849.49515593394,141.754755208242,2411.18056865289,0,0,0,1,0
"1988",98,2001,761.124372613914,2069.83406190307,675.147023809459,0,0,1,0,0
"1990",95,2000,149.271548993947,600.447579566834,-3.66323877152895,0,1,0,0,0
"1991",106,2004,1280.90636101717,585.241492507059,337.930627565333,0,0,0,1,0
"1992",104,1993,723.622533087093,85.2103876737261,775.978337920918,0,0,1,0,0
"1993",104,2001,372.091279720823,8.60037697240659,192.259443105424,0,0,0,1,0
"1994",107,1970,138.11188211191,1427.88659415894,66.9917885968194,0,0,0,0,1
"1995",77,1999,979.128701924223,1615.57415579703,1037.69650472594,0,0,0,1,0
"1997",114,2004,940.130167908338,36.3491759598799,613.74292658976,0,0,0,1,0
"1999",104,2008,601.85813264075,177.953418423069,671.668329076974,0,0,0,0,1
"2001",121,1977,231.075528785503,2870.5468997438,238.156637810118,0,0,0,1,0
"2002",105,2010,615.733269829562,19.391241403753,31.497825762657,0,1,0,0,0
"2004",119,2007,947.310083684476,345.698510895537,1936.73510820493,0,0,0,1,0
"2005",101,1996,1026.81053990903,1823.06463423733,134.195857241957,0,0,0,0,1
"2006",117,1999,699.020655809055,296.25746126889,1501.74626777802,0,0,1,0,0
"2008",136,1982,933.423143161887,123.691250794414,1872.74606068313,0,0,0,1,0
"2009",81,1999,521.164380093212,3427.36597771956,978.61081166511,0,0,0,1,0
"2010",90,2007,558.788829081218,141.92386286942,123.69677774937,0,0,0,0,1
"2011",96,1993,678.183983175489,617.423868337272,156.785263517068,0,0,1,0,0
"2012",106,2001,667.965418749159,1425.83213249979,539.585018702065,0,0,0,1,0
"2014",123,2007,598.520482589454,184.536628095353,3335.56377443614,0,0,0,0,1
"2015",134,2010,712.789415575745,149.728584283485,384.124738169649,0,0,0,0,1
"2016",92,2002,317.702387280167,434.986599510353,1042.72931563083,1,1,0,0,0
"2017",115,2008,314.466243831992,382.186676233773,304.636782318295,0,0,1,0,0
"2018",104,1999,421.066843863926,399.402144907089,585.063680240175,0,0,1,0,0
"2019",98,2009,1068.41156416627,285.289025514747,1766.65818943236,0,0,0,1,0
"2020",120,2008,1267.31812738238,686.889638578616,1755.61458483806,0,0,0,1,0
"2021",117,2002,827.865071359035,763.900751064913,1673.03254780285,0,0,0,1,0
"2023",102,1999,622.094820606697,607.575738675274,114.97188999701,0,1,0,0,0
"2025",114,1982,391.440797898775,1444.22815925963,343.477659787746,0,0,0,1,0
"2026",97,1999,819.057095979793,218.96687375702,1449.95726470862,0,0,1,0,0
"2027",115,1981,1374.19545764054,1514.51910056386,3349.32472966856,1,0,0,1,0
"2028",120,1992,653.396321723173,1197.86552593709,1281.5138828267,1,0,0,0,1
"2029",135,1977,834.028021714458,524.21678885766,2154.94891307486,1,0,0,0,1
"2030",90,2006,518.360091754188,72.4505903595652,644.258990420372,0,0,0,1,0
"2031",100,1987,781.190375652848,1475.71679583314,1450.31551447473,0,0,1,0,0
"2032",105,2003,946.698867923317,727.281252716496,468.829690326794,0,0,1,0,0
"2033",119,1991,1731.53666093495,93.5730194209905,3539.64509362885,0,0,0,0,1
"2034",94,1992,636.574919242418,1420.545749117,236.468098389549,0,0,0,0,1
"2035",94,2010,95.9524970478357,70.0478639505895,198.187025579536,0,1,0,0,0
"2036",116,1978,83.4272571255853,1442.65383905347,740.006536233682,0,0,0,1,0
"2037",91,2008,735.794773608611,574.998727230186,52.8361151997148,0,1,0,0,0
"2039",95,2005,457.931576799345,1221.09616044051,740.741568477866,0,0,0,0,1
"2041",108,2003,679.389987874803,1721.47303025513,780.883439470544,1,1,0,0,0
"2042",101,1995,334.069083793613,613.758799767396,356.568015474467,0,0,0,1,0
"2043",109,2004,413.790738418849,1203.25098080004,864.8488225207,0,0,0,1,0
"2045",117,2003,1010.45185835099,785.511181078148,484.141818068296,0,0,1,0,0
"2046",107,2010,490.57714504969,686.889638578616,174.014554070549,0,0,1,0,0
"2048",118,2002,383.160735773685,290.282066831642,413.249194290908,0,0,0,0,1
"2049",121,2010,409.072255561803,151.49071207775,349.969332644829,0,0,1,0,0
"2050",105,1990,1103.11068283111,1191.20269951952,1564.24804289081,1,0,0,0,1
"2053",104,1971,295.763243606913,1201.19128814317,403.859561421119,0,1,0,0,0
"2055",83,2006,424.152007605338,736.158031450249,858.857130823356,0,0,0,0,1
"2056",72,2002,291.394461860072,621.910016659047,109.609697694974,0,0,0,0,1
"2058",72,2003,515.520131893385,615.700881969518,82.8161427208958,0,0,0,0,1
"2059",89,2005,156.802978527965,121.980831115284,731.76705660341,0,0,0,0,1
"2060",96,2007,916.649745468896,362.03096091875,911.070714095496,0,0,0,0,1
"2061",77,2000,190.142615366355,574.998727230186,861.958399044094,0,0,0,0,1
"2062",123,2009,459.337598501374,114.122135239705,950.302811734066,0,0,0,1,0
"2064",86,2007,553.367419903953,1774.16201007183,663.158710440787,0,0,0,0,1
"2066",110,2008,851.027665691973,179.369891357531,691.07758404233,0,0,0,1,0
"2067",102,2006,255.572326404823,565.968563085369,250.067214636623,0,1,0,0,0
"2068",124,1998,1088.08212423284,1191.20269951952,616.668859036522,0,0,0,1,0
"2069",98,1991,836.275063309017,106.093212204612,710.024753535666,0,0,0,1,0
"2070",115,2006,1114.23937164219,1577.9002243529,1193.55362947657,0,1,0,0,0
"2071",98,1979,297.950854476857,30.5804562716578,502.287750733518,0,0,0,0,1
"2072",104,2010,383.231739369529,352.215705014857,1515.69476460419,0,0,0,1,0
"2073",127,1997,327.905278981949,21.6367996128362,530.241177254446,0,0,1,0,0
"2074",82,2010,204.784391776753,366.048008069518,764.555521871026,0,0,0,1,0
"2075",143,2006,1504.84780157244,197.301805605516,1187.55544076443,0,0,0,1,0
"2077",104,2008,1156.94605793046,204.395658181366,1841.52165918587,0,0,0,0,1
"2078",98,2004,97.4914267070016,1619.48536627171,1418.71649373262,0,1,0,0,0
"2080",124,1995,677.587144628541,560.5011526938,2112.94162354472,0,1,0,0,0
"2082",158,1969,233.970660731818,1550.18391607901,176.129479511745,0,1,0,0,0
"2083",128,2008,1086.30269040228,215.711572686019,391.612507750643,1,0,0,0,1
"2085",91,2002,338.137785724757,2238.90009239448,2242.52769023147,0,1,0,0,0
"2087",108,1998,956.027031581755,1064.72185996268,213.949129604472,0,0,1,0,0
"2088",101,2009,223.421236866511,123.721458970322,186.138534535283,0,1,0,0,0
"2089",113,2010,816.779231486095,590.935666953261,2259.44665390211,0,0,1,0,0
"2090",113,2000,1215.45220560243,697.550777478668,1177.32354445828,0,0,1,0,0
"2091",87,2008,356.094510836134,245.849559333823,929.346782233897,0,0,0,0,1
"2092",101,1996,863.720763818387,1420.545749117,1961.92265997028,0,0,0,0,1
"2093",112,2008,848.110889607607,625.253717882823,1929.00285122047,1,0,0,0,1
"2094",108,2004,1198.259838292,365.081125769916,1075.00610006665,1,0,1,0,0
"2095",105,2010,534.758739129051,691.826244217157,186.309852066978,0,0,0,1,0
"2096",109,2008,1829.60163332599,910.358492979205,1660.55310994998,0,0,1,0,0
"2098",99,2007,999.609346881809,1886.47388822421,2151.59292837996,0,0,0,1,0
"2099",98,2009,531.792429013989,296.362877560037,915.868357187584,0,0,0,0,1
"2100",104,2010,461.604580606209,455.625556400352,1459.15469729338,0,0,1,0,0
"2102",100,2006,326.59011690496,444.19505854153,807.071161304237,0,0,1,0,0
"2103",119,1990,309.009384982824,618.816630075224,338.622701411507,0,1,0,0,0
"2104",88,2010,593.286882423361,460.029605566778,9.0200779864437,0,0,0,1,0
"2105",97,2006,507.09073807426,7.26683602354844,906.594964612544,0,0,0,1,0
"2106",105,2006,553.276098221943,893.821975723862,915.592723652213,0,0,1,0,0
"2107",89,2009,539.696350250746,37.664741987673,3054.40617945924,0,0,0,1,0
"2108",106,1995,971.101660155081,524.011755793015,1099.42411080836,0,0,1,0,0
"2110",115,2008,868.894538392216,619.536605434135,1957.0958499337,0,0,0,1,0
"2111",108,1998,628.890258711239,1115.72358642113,280.576949125684,0,0,1,0,0
"2112",109,1960,281.128287411263,2867.31839677434,309.832633085449,1,0,0,1,0
"2113",101,2008,666.528956733568,211.555267450072,756.833061593663,0,0,0,1,0
"2115",113,2007,577.483785702687,1577.9002243529,62.2562238434524,0,0,1,0,0
"2116",121,1985,576.785896959624,2986.00953525687,982.552730432532,0,0,1,0,0
"2117",114,1998,432.820717266116,210.54202217361,68.4513784796129,0,0,0,1,0
"2118",124,2007,1119.56620556482,1607.61939238614,721.102019884203,0,0,1,0,0
"2119",148,2007,1252.8396003929,173.557990263777,2268.85132026768,1,0,0,1,0
"2120",100,2006,1473.29157695724,72.4505903595652,1754.98039138999,0,0,0,1,0
"2122",108,1996,1131.48227637084,148.373790854247,3069.64965321791,1,0,0,0,1
"2123",68,2005,220.262792120409,574.998727230186,125.144440652488,0,0,0,0,1
"2124",103,1995,693.279994762356,1506.43985100065,1209.48849539169,0,0,0,0,1
"2125",88,2002,1313.54614182934,574.998727230186,1942.91194811231,0,0,0,1,0
"2126",128,2007,226.44265068112,763.857509071147,619.115330923884,0,1,0,0,0
"2127",124,2003,1299.39844748415,70.3355568955099,1205.59154251423,1,0,0,1,0
"2128",84,2004,1022.60997999016,1312.75851580184,2075.60108755018,0,0,0,1,0
"2129",101,2003,732.039062290398,595.104599106111,272.970309417652,0,0,0,0,1
"2130",98,2000,757.730772873079,1038.3712028796,220.86768026116,0,0,0,1,0
"2131",120,2009,134.245481983463,245.533159533697,-113.853441684062,0,0,0,1,0
"2132",199,1965,1189.06308595433,7.82410475427757,418.548666626794,0,0,0,0,1
"2134",87,2008,236.138914403841,59.1703678927449,355.690870989684,0,0,0,1,0
"2135",88,2009,803.427972793315,168.962847302383,385.480709048962,0,0,0,0,1
"2136",97,1997,1111.74168313916,2163.2441438036,1046.41291931119,0,0,0,0,1
"2139",99,2004,921.870528096858,1411.70234848406,1332.62501147791,0,0,1,0,0
"2140",96,2009,836.516345156805,344.389839123248,3376.84994608975,0,0,1,0,0
"2141",98,1994,838.522330551425,527.829267834472,739.754006341216,0,1,0,0,0
"2142",123,2006,390.312362973529,5.68989470979803,686.763509126054,0,1,0,0,0
"2143",101,2002,916.414871704329,773.68135057538,930.237933374847,0,0,0,0,1
"2144",101,2005,788.999709400059,1506.09389758086,1847.11060227372,0,1,0,0,0
"2145",96,2002,850.618250843511,553.71184233514,233.889902923155,0,0,0,1,0
"2146",102,2008,649.832555760957,666.963938779011,1034.06146563741,0,0,0,1,0
"2147",108,2009,1392.94287869754,151.961642305745,2126.47674879072,0,0,1,0,0
"2148",116,2010,673.318112738605,67.1731780987934,1129.47060689391,0,1,0,0,0
"2149",93,1994,510.218372917882,305.501039382616,13.6589582277961,0,0,1,0,0
"2150",102,2008,608.820988098623,823.423367168816,418.15776577463,0,0,0,0,1
"2152",96,1997,1761.46265983774,52.5916994255489,738.000227952733,0,0,0,1,0
"2153",98,1999,613.976983875537,2128.54063421133,1025.16399559179,0,1,0,0,0
"2155",106,1989,1002.84868290677,1420.545749117,721.592874552005,0,0,0,0,1
"2156",101,1996,1328.9569096399,527.829267834472,2044.95121753271,0,0,0,0,1
"2157",105,2007,735.793316149397,1567.1709920045,2426.20064878482,0,0,0,1,0
"2158",99,2009,1033.15285132564,607.023525310674,1179.70549281587,0,0,0,0,1
"2159",88,2004,322.781024216745,15.3925226261119,67.6154212733668,0,0,0,1,0
"2160",83,2005,806.109794580318,600.447579566834,282.859313229779,0,0,0,1,0
"2161",84,2007,453.277957995832,600.447579566834,49.2375042288116,0,0,0,0,1
"2162",98,2004,536.365293309833,1442.65383905347,162.201015958815,0,0,1,0,0
"2163",149,1969,176.690809132294,1442.65383905347,140.403324679308,0,0,0,0,1
"2166",83,2008,926.354423849719,14.0565333848145,71.4066844936879,0,1,0,0,0
"2168",100,2003,166.288930520368,594.010108523767,1619.18913766038,0,0,1,0,0
"2169",87,2008,922.274937616816,1521.10056540111,238.32119500165,0,0,0,0,1
"2170",160,1999,1560.23459014888,95.4891289473682,812.265393678346,0,0,0,1,0
"2173",100,2006,732.736982953548,105.498953557957,1617.81580783318,0,0,1,0,0
"2175",96,2005,559.421919466119,284.29129819508,282.903302363862,0,0,0,0,1
"2176",111,2009,461.626662525556,418.134566476861,496.748179871159,0,0,0,1,0
"2177",100,2004,913.119127041536,695.735627090279,1637.13477364862,0,0,0,1,0
"2179",114,2008,159.983105898174,81.6512255515644,712.463809825659,0,1,0,0,0
"2180",119,2008,394.054225632832,1683.83297397259,1034.59696046178,0,0,0,1,0
"2181",135,2007,1442.15103413316,207.871160483405,809.4935985981,0,1,0,0,0
"2183",114,2008,931.126592372593,536.453549646736,1174.34060555835,0,0,0,1,0
"2184",124,2008,1151.42681036694,47.0505424924526,779.696207273968,0,1,0,0,0
"2185",124,1980,54.5171207410712,5.27130364679125,-1.02550412000421,0,0,0,1,0
"2186",104,2005,1091.79365946584,322.680647768797,908.517514054456,0,1,0,0,0
"2188",84,2003,209.980561719178,1420.545749117,47.311803438969,0,0,0,1,0
"2189",107,2002,935.927470112578,88.1644252221624,2680.03687613488,0,0,0,0,1
"2190",115,2000,1011.06150784168,566.314284137157,1883.05771586584,0,0,1,0,0
"2192",101,2005,298.399019361273,86.1172331919482,5.68989470979803,0,0,0,0,1
"2193",101,2010,915.86726129807,180.0583658468,24.9497569566542,0,0,0,0,1
"2194",107,1994,207.096385156053,1866.50199616558,505.973690498467,0,0,0,1,0
"2196",110,2010,957.032053358141,1214.71890641309,684.96360135212,0,0,0,0,1
"2198",102,2008,122.650744704264,20.291324057273,10.1456620286365,0,0,1,0,0
"2199",95,2007,642.968983526082,266.623136353609,536.532900799954,0,0,0,1,0
"2204",125,2006,611.643903411669,194.219396462386,1042.58100055099,0,0,0,0,1
"2205",181,1990,1006.67444387796,65.5040168491728,2835.11504546707,1,0,0,0,1
"2207",113,1989,1195.96532135178,6.19859555466824,330.229750237443,0,0,0,1,0
"2208",95,2004,690.89899279627,1828.33972780573,1267.78066916441,0,0,0,1,0
"2209",111,1996,587.468470744451,78.2120291012346,1482.22138470502,1,0,0,0,1
"2210",91,2001,365.581290617444,2322.47097299623,1891.2482226846,0,1,0,0,0
"2211",144,1980,168.148337182778,1817.98299935415,583.5441904382,1,0,1,0,0
"2212",116,1985,865.1158104602,1752.37732405761,2707.28224234738,1,0,0,1,0
"2213",93,1999,487.256495297806,1810.83491730348,1548.04186826699,0,1,0,0,0
"2214",113,2009,290.700593418884,149.728584283485,349.969332644829,0,0,0,1,0
"2216",101,2010,718.723859535707,107.0404329622,657.539671747118,0,0,1,0,0
"2217",95,2003,240.060901764222,1244.02286829777,1317.16984325716,0,0,0,0,1
"2219",85,2000,291.266762168919,110.845959842158,7.24168974326674,0,0,0,1,0
"2220",101,2010,566.398649811942,195.088742808218,2007.73630152749,0,0,0,0,1
"2221",132,1984,1411.20376917204,99.8842125063721,742.06981799346,0,0,1,0,0
"2223",109,2008,373.311147863249,90.8544603405572,992.317961490064,0,1,0,0,0
"2224",100,2010,505.734023831274,1694.89443132609,82.2850690162993,0,0,0,0,1
"2225",188,1964,692.184333350334,1438.51551589991,60.8259890674449,0,0,1,0,0
"2228",93,1993,26.8897242345597,9.78466425716816,-0.593113558794747,0,0,0,0,1
"2229",116,1996,712.776134434148,82.0246949290377,427.817220341145,0,0,0,1,0
"2231",90,2005,605.905307592804,747.165351206957,1222.35880325148,0,0,1,0,0
"2232",114,2002,2156.17828111959,175.850304226219,1130.808453183,0,0,0,0,1
"2233",93,2005,605.146902078193,1454.10666743093,551.174103580808,0,0,0,1,0
"2234",118,1998,1587.58378225217,1782.09643255855,2579.70317452662,0,0,1,0,0
"2235",100,2009,1211.59017446882,1996.87453830576,1710.00914706439,0,0,0,1,0
"2237",101,1994,588.563392465024,635.157538746384,473.20428582217,1,0,0,1,0
"2238",104,1988,593.787228778469,1238.32816634297,903.946746015024,0,0,0,1,0
"2239",82,2006,74.7327560928753,1192.77701972569,428.176669109815,0,0,0,0,1
"2240",96,2001,740.589544316014,627.647262615004,864.963674555064,0,0,0,1,0
"2241",105,1984,621.362149886808,1420.545749117,499.008822198087,0,0,1,0,0
"2242",122,2005,831.904240146345,324.10148842505,2152.33160836328,1,0,0,1,0
"2243",88,1999,517.507511949385,808.127882307338,325.727392095828,0,0,0,0,1
"2245",103,2005,882.909680277043,290.282066831642,367.79141546654,0,0,0,0,1
"2246",106,2004,926.19719097371,585.219671163085,59.6601433830659,0,0,0,0,1
"2247",91,2003,822.922768680186,1054.38474176755,1105.3813419386,0,0,0,0,1
"2248",94,1997,1030.0313089423,623.073560909959,812.0100481161,1,0,1,0,0
"2251",107,1987,473.697574689986,1635.33453757891,2416.02766665175,1,0,0,1,0
"2252",160,1984,740.082282354516,1794.80683573735,843.525434526674,1,1,0,0,0
"2253",88,2008,357.509635196319,28.8957561884826,829.794856866828,0,0,1,0,0
"2254",97,2004,675.536997418407,1423.69438952933,1487.28228993666,1,0,1,0,0
"2255",113,2003,429.454255339249,717.60833783807,763.463133528632,0,0,1,0,0
"2256",137,2001,1859.80141702339,16.2607902284756,1114.54515131936,0,0,0,0,1
"2257",103,1986,900.497232714815,347.893350511699,622.209248338819,0,1,0,0,0
"2260",111,2006,570.651393408767,2065.59633100501,4206.39363161197,0,0,1,0,0
"2261",94,2003,203.257742327409,1483.06590796577,459.193913693785,0,0,0,0,1
"2262",81,1996,779.411640627074,161.186200220835,261.885678576825,0,0,1,0,0
"2263",89,1980,154.168632768668,-5.94517377494667,306.704559621622,0,0,0,0,1
"2265",121,1970,885.268972654514,1430.24286947192,448.123295259321,0,0,0,1,0
"2266",86,2009,1175.58478735181,258.604035117437,115.671709391479,0,0,1,0,0
"2267",103,1984,507.219985792278,7.02734563281355,1718.04261562177,0,0,0,1,0
"2268",129,1980,1091.86979204238,400.924782310619,1394.32706786146,1,0,0,0,1
"2269",109,2009,858.091751520615,2017.94096364692,1647.02283696534,0,0,0,1,0
"2270",109,1985,116.129562519146,1712.00120437474,1579.46299889483,0,0,0,0,1
"2271",107,2009,126.072765841594,1131.26662625624,1622.96793294415,0,0,0,0,1
"2272",94,2010,791.953978044393,2470.03304094417,2457.41646397011,1,0,0,0,1
"2273",94,2000,499.569788499198,453.863428606087,1173.4819116458,0,0,1,0,0
"2274",115,2000,233.876581495852,1038.3712028796,145.341076113915,0,0,1,0,0
"2276",92,2004,855.711466476358,388.871900789691,792.146610370007,0,0,0,0,1
"2277",125,2001,560.647462505669,600.447579566834,651.559554816162,0,1,0,0,0
"2279",102,2009,233.434138656979,400.083522177201,889.306805795003,0,0,0,1,0
"2280",87,2009,1010.18658181245,72.4505903595652,145.487730716939,0,0,0,1,0
"2281",98,1981,244.959442908856,13.9490750944351,55.0576161326309,0,0,0,1,0
"2282",109,2001,1039.43988286805,1045.99128009884,1320.99752601335,0,0,0,0,1
"2283",108,1981,514.493548874097,7.38622353610108,328.111811385572,0,0,0,1,0
"2285",112,1997,1056.19899962874,415.34301437938,1424.62304336974,0,0,0,1,0
"2287",105,1989,253.370481986183,1044.50189362769,569.604835543441,0,0,1,0,0
"2288",104,2004,938.372963566184,41.0831415492839,7.45202250406312,0,0,0,1,0
"2289",117,1986,380.987631344433,626.301413353331,433.199952034404,0,0,0,0,1
"2290",108,1981,118.408677205426,1451.12620538866,550.012597136753,0,0,0,1,0
"2291",112,2009,836.53350289162,36.7575442729896,23.5108091915929,0,0,0,1,0
"2292",127,1994,1935.81799072481,686.889638578616,2486.81076851021,0,0,0,1,0
"2294",114,2008,1371.52926845311,2031.80980708094,758.429848171723,1,0,0,1,0
"2295",99,1982,124.625671350776,17.8090833488573,307.720854635495,0,0,0,1,0
"2296",242,1996,1694.46922280881,222.685409471552,675.284541226284,0,0,0,0,1
"2297",117,2009,376.258718108281,5.87770229789824,26.960589987777,0,1,0,0,0
"2299",108,2003,718.641161629054,748.462980745432,1290.36218417711,0,0,0,1,0
"2301",93,1986,234.94450900612,4.85333945913966,66.6759320728559,0,0,0,0,1
"2302",103,2002,1306.02979027258,236.779468998964,1362.90933343562,0,0,0,0,1
"2304",98,2008,976.806439839562,4.16725730626782,219.042866624885,0,0,0,0,1
"2305",338,2010,309.264797118091,303.807596726003,267.304743496445,0,0,1,0,0
"2306",114,2009,295.400739379702,322.878442317103,38.1003860962383,0,0,1,0,0
"2307",121,1999,545.188047421963,55.9588878605576,314.302886914462,0,0,0,1,0
"2308",96,1985,-64.8685449424211,-7.19644813654474,-111.744591503671,0,0,0,1,0
"2310",89,1985,431.890190197471,692.131229302271,244.704119660511,0,0,1,0,0
"2312",113,2007,1279.42025582234,1094.89063290334,929.350328551574,1,0,0,1,0
"2313",103,2009,628.254453644878,165.742123171444,524.953998967244,0,0,0,0,1
"2315",98,2008,303.609014789487,1017.59811508921,1032.76482057662,0,0,0,0,1
"2316",80,2005,751.371666268777,186.213698921278,125.351601666756,0,0,0,0,1
"2317",121,2004,976.703816604729,676.513229072813,1281.1956297618,0,0,0,1,0
"2318",89,2007,469.394588158055,1613.79437973767,511.480828818465,0,0,0,0,1
"2321",101,2001,328.02155148727,268.900265926161,1944.56047662595,0,0,0,1,0
"2322",137,1986,741.841402304646,1205.96785782754,1732.96281577679,1,0,0,1,0
"2323",170,1964,75.2844832525279,1794.80683573735,95.054376546818,0,1,0,0,0
"2324",100,1997,434.122838530793,535.947919303617,2086.20526552967,0,1,0,0,0
"2326",126,2004,845.871152253082,372.752784007045,1193.37176562181,0,1,0,0,0
"2327",110,2006,585.589415068825,1.73039284799028,1125.64710562681,0,0,0,1,0
"2328",91,1978,63.9330212716308,3.74650054595105,173.510520024624,1,1,0,0,0
"2329",87,2003,628.841505728815,586.518499759336,964.027757807253,0,1,0,0,0
"2331",109,2006,1709.51509756102,2500.41386983299,2023.62418418885,0,0,0,0,1
"2332",90,2010,110.730901654974,168.649873849374,-60.6611548366964,0,1,0,0,0
"2333",94,2002,390.900688190207,2289.59266170145,750.647294207988,0,0,1,0,0
"2334",81,1998,769.184672587182,1425.10673957934,185.038315706428,0,1,0,0,0
"2336",107,2006,410.04694813767,639.270435786554,79.8366054768264,1,0,1,0,0
"2337",98,2003,1105.65682156479,1519.52624519495,1519.84266143038,0,0,0,1,0
"2339",99,2010,665.526063941364,26.3869042990569,3.14864041232978,0,0,0,1,0
"2340",105,2006,375.51290950959,1794.80683573735,86.0999955099736,0,0,1,0,0
"2342",108,2001,593.784124867605,1813.63864766101,42.8610558880965,0,0,0,1,0
"2343",121,1998,607.622356250436,1420.545749117,1862.56222361958,0,0,0,0,1
"2344",89,2002,254.418711962205,415.356865364054,635.588963395001,0,0,0,0,1
"2345",89,2006,223.931856934558,1.57432020616489,36.1333437435658,0,0,1,0,0
"2346",73,1999,236.381743940278,1039.50806131969,320.02195550394,0,1,0,0,0
"2347",133,2009,1169.93067661423,263.847882435085,3098.68992504952,0,0,0,0,1
"2348",154,1963,360.271704728352,28.1154288115505,299.710879030239,0,0,1,0,0
"2350",95,2009,287.040952810376,351.954893211175,48.3924059846862,0,0,0,0,1
"2351",107,2006,1645.36157825199,1473.20225950619,1805.45468063843,0,0,1,0,0
"2352",90,1987,715.982144697409,1834.38710916268,603.255080928703,0,0,0,1,0
"2353",94,2008,86.5894424839137,363.425421084575,153.114789198234,0,0,0,0,1
"2354",122,2006,873.781440433082,60.2604973052113,911.774955127458,0,0,0,0,1
"2355",120,2004,526.002661769445,28.475310980936,709.519831211694,0,0,1,0,0
"2356",97,1986,419.051105520967,16.9067925878334,24.3195415788072,0,0,0,1,0
"2357",110,2006,1182.32513519767,239.165370756825,2588.86289282029,1,0,0,1,0
"2358",102,1981,98.7144946296599,5.02575429897822,284.383923262625,0,0,0,0,1
"2359",98,2003,951.224934239409,823.980494076167,1385.15035594152,0,0,0,1,0
"2361",144,2006,2399.31676161222,1708.7619668995,1808.20312681527,0,0,1,0,0
"2362",91,1977,198.274783546676,1191.20269951952,796.543037846141,0,0,0,1,0
"2364",102,1991,277.144613644727,1205.38939253956,954.042151369654,0,0,0,0,1
"2365",122,2006,557.211383746646,90.2998841519859,1567.85908398926,0,0,0,1,0
"2366",126,1987,1920.62674232621,1191.20269951952,1474.80494895432,0,0,0,0,1
"2367",136,1995,1042.16007418248,613.49399883326,510.145933864492,0,0,0,0,1
"2368",120,2007,826.943715422401,23.3230016034927,323.15131353544,0,0,1,0,0
"2369",108,2007,177.999952780432,139.969345917931,408.258223649602,0,0,0,1,0
"2370",126,2003,588.40298009878,481.725671271879,2696.34635606111,0,0,0,0,1
"2371",129,1989,515.51735519961,706.747513452615,504.244396379037,1,0,0,1,0
"2372",107,1994,714.456800578824,602.021899772999,1749.67693754438,1,0,0,0,1
"2373",96,1989,382.282282797511,237.87833929264,1410.91095071681,0,0,0,1,0
"2374",129,1982,758.703139014023,1191.20269951952,637.102299605429,0,0,0,0,1
"2375",93,2000,784.097315722864,470.835337389945,888.890823522663,0,0,1,0,0
"2376",106,1999,630.543641861294,1490.59361306759,137.655386989134,0,0,0,0,1
"2378",87,2009,623.83224767979,504.65407999335,657.982040821804,0,0,0,0,1
"2380",91,2006,209.401244352054,624.57366690717,748.169893108298,0,1,0,0,0
"2382",80,2002,366.036287462648,1295.26407242557,60.5936023820377,0,0,0,1,0
"2383",94,2001,408.559537544423,2268.49114255101,158.985226445199,0,0,1,0,0
"2384",130,2001,408.058529306664,1046.75358749978,478.460865658336,0,0,0,1,0
"2386",91,2001,958.527223968441,1137.35169895755,192.200368835085,0,0,1,0,0
